1540.28, 1771.76, 35.90
861.25, 3082.99, 61.40
1682.79, 1473.61, 41.33
2692.99, 996.33, 43.16
1695.93, 1442.41, 63.67
1118.65, 2490.67, 70.72
1577.13, 1706.56, 39.87
1169.49, 2236.78, 39.72
1179.06, 2377.41, 41.22
1164.60, 2108.25, 68.90
3083.30, 781.92, 50.90
2989.04, 847.69, 32.11
756.52, 4034.15, 73.82
2382.77, 1206.16, 45.36
1157.68, 2141.63, 39.72
1099.32, 2800.09, 44.40
764.86, 4016.95, 73.53
4183.16, 826.73, 43.50
4061.66, 858.13, 24.62
1143.48, 2432.65, 69.30
4010.50, 822.43, 31.05
1177.98, 2409.62, 59.62
892.50, 3593.13, 48.65
1936.79, 1341.96, 40.26
1655.14, 1516.71, 44.51
817.96, 4048.08, 65.31
1082.44, 2561.83, 41.70
916.03, 3484.76, 49.51
1789.17, 1386.05, 59.87
3884.95, 671.37, 34.04
1546.52, 1716.87, 48.43
1177.65, 2045.24, 63.01
846.55, 3651.31, 58.07
825.66, 3268.20, 54.59
3917.65, 705.42, 44.16
1620.16, 1523.76, 56.42
831.46, 3142.52, 45.82
3700.95, 681.70, 34.30
4407.53, 702.75, 16.41
969.21, 3000.92, 70.17
986.42, 2982.91, 48.52
3595.10, 758.52, 24.07
837.57, 3663.82, 58.24
4456.70, 711.72, 18.49
2631.35, 954.31, 30.64
948.93, 4347.97, 77.00
3280.37, 764.66, 48.10
2638.70, 950.28, 43.86
914.36, 3045.03, 49.48
1164.43, 2300.02, 58.69
870.90, 3614.50, 70.75
2214.89, 1372.65, 57.09
814.56, 3171.32, 74.87
1384.82, 1949.97, 63.55
884.19, 3085.27, 45.53
1640.83, 1501.37, 35.47
1116.62, 2506.97, 45.17
946.86, 4273.82, 69.68
1065.07, 2910.79, 49.00
2384.91, 1130.22, 59.24
1632.33, 1499.57, 54.37
2339.36, 1250.47, 38.11
3900.62, 704.06, 44.84
811.26, 3737.68, 74.71
2378.66, 1115.54, 56.73
4563.65, 780.78, 34.12
4071.52, 861.91, 23.53
736.92, 3845.40, 65.07
3078.67, 802.57, 48.50
3393.09, 808.87, 25.60
1623.99, 1535.49, 35.22
3522.84, 768.46, 35.45
912.73, 4132.12, 55.72
